,OA.TEMP,OA.HUM,CHW.SEC.TONS,STM.FLOW
5/25/2015 9:00:00 PM,77.9748001098633,46.2642211914063,20155.7,134.707472038433
5/25/2015 10:00:00 PM,76.5248031616211,49.7651710510254,19735.57,136.482507583682
5/25/2015 11:00:00 PM,75.064079284668,53.1660194396973,19638.98,135.484730529091
5/26/2015 12:00:00 AM,73.4790802001953,56.0887908935547,18147.8,136.173066467267
5/26/2015 1:00:00 AM,71.8924865722656,59.7697715759277,18248.89,135.766617326711
5/26/2015 2:00:00 AM,70.2874908447266,63.8285217285156,17567.1,139.785906736884
5/26/2015 3:00:00 AM,68.7444534301758,66.1826095581055,17111.69,139.115635400653
5/26/2015 4:00:00 AM,67.9194564819336,68.4903106689453,16711.27,139.572300034799
5/26/2015 5:00:00 AM,67.1770858764648,70.2516403198242,16758.06,142.404513186096
5/26/2015 6:00:00 AM,67.3920822143555,70.9061813354492,16302.31,147.896946962251
5/26/2015 7:00:00 AM,67.7886047363281,70.1346664428711,17246.03,145.712692230049
5/26/2015 8:00:00 AM,70.2886047363281,66.3946762084961,18005.29,172.02558506144
5/26/2015 9:00:00 AM,72.8109588623047,62.8066940307617,19094.99,171.211644412031
5/26/2015 10:00:00 AM,75.5923080444336,59.2329025268555,23253.23,163.674021110138
5/26/2015 11:00:00 AM,79.2000122070313,55.641902923584,23753.15,155.895510556949
5/26/2015 12:00:00 PM,82.0821533203125,51.3961639404297,25124.86,146.874201768605
5/26/2015 1:00:00 PM,86.481315612793,46.9121742248535,27791.21,161.615976626161
5/26/2015 2:00:00 PM,88.7532730102539,42.8890571594238,25661.17,156.675103352024
5/26/2015 3:00:00 PM,91.7699356079102,40.6319351196289,28246.7,143.841137163947
5/26/2015 4:00:00 PM,88.4980010986328,44.6770782470703,28729.47,131.169627467194
5/26/2015 5:00:00 PM,94.4055786132813,39.0623512268066,28463.1,124.293598770122
5/26/2015 6:00:00 PM,95.7550354003906,35.8724975585938,28723.17,125.621687296102
5/26/2015 7:00:00 PM,90.7927398681641,42.1110191345215,28393.9,128.183601442462
5/26/2015 8:00:00 PM,85.2345733642578,51.2794151306152,27684.42,123.582897917907
5/26/2015 9:00:00 PM,82.1671752929688,56.6685752868652,27697.06,131.770669444128
5/26/2015 10:00:00 PM,81.1721725463867,59.7899208068848,27806.47,130.396847706783
5/26/2015 11:00:00 PM,80.0216903686523,63.1101455688477,26886.05,124.003758338959
5/27/2015 12:00:00 AM,78.7416915893555,65.3277435302734,27022.2,128.606095573889
5/27/2015 1:00:00 AM,77.4316864013672,67.3502883911133,25810.68,125.219564215508
5/27/2015 2:00:00 AM,76.0966796875,70.8628921508789,24359.3,132.58692220558
5/27/2015 3:00:00 AM,75.102653503418,72.9622650146484,24960.28,127.499927202943
5/27/2015 4:00:00 AM,74.3926544189453,76.4801788330078,25174.65,131.537917439939
5/27/2015 5:00:00 AM,74.6014022827148,78.3373336791992,26586.73,133.213606964352
5/27/2015 6:00:00 AM,75.3632898332589,79.2706680297852,27907.65,136.318335027094
5/27/2015 7:00:00 AM,75.0656356811523,79.7925720214844,27297.29,136.294554874815
5/27/2015 8:00:00 AM,76.8906402587891,75.9616851806641,28081.07,157.094886218428
5/27/2015 9:00:00 AM,77.6660842895508,73.3995132446289,28197.94,153.777877342034
5/27/2015 10:00:00 AM,77.9134979248047,71.0378875732422,25812.91,160.889283733035
5/27/2015 11:00:00 AM,80.5009994506836,64.5817413330078,25943.16,151.722559826854
5/27/2015 12:00:00 PM,84.0793151855469,57.6286544799805,27488.07,134.957879940468
5/27/2015 1:00:00 PM,85.2301330566406,54.4831466674805,31512.04,145.178147719414
5/27/2015 2:00:00 PM,87.7080764770508,46.3297309875488,29078.96,157.956394444561
5/27/2015 3:00:00 PM,86.9139251708984,45.7956771850586,27917.12,133.894165830689
5/27/2015 4:00:00 PM,72.5793228149414,77.2444458007813,25878.8,130.344365742458
5/27/2015 5:00:00 PM,78.0809783935547,69.8136901855469,26833.8,123.343117096906
5/27/2015 6:00:00 PM,88.5372009277344,50.7266311645508,28978.9,119.8084368144
5/27/2015 7:00:00 PM,81.0471038818359,65.4597930908203,28988.25,117.861969889435
5/27/2015 8:00:00 PM,78.58544921875,67.3385696411133,28634.82,118.923333875527
5/27/2015 9:00:00 PM,77.3704528808594,72.9619979858398,28616.9,123.872984108761
5/27/2015 10:00:00 PM,76.2913665771484,71.7649459838867,27242.72,121.298389632873
5/27/2015 11:00:00 PM,75.6013641357422,71.9441452026367,25529.32,125.473797389517
5/28/2015 12:00:00 AM,75.055046081543,73.6831130981445,25188.6,125.873424449496
5/28/2015 1:00:00 AM,74.920051574707,75.4218215942383,25427.74,126.936730691412
5/28/2015 2:00:00 AM,74.6051254272461,75.5183181762695,25740.2,128.942488394746
5/28/2015 3:00:00 AM,73.7751235961914,74.7795867919922,25006.22,125.580709289195
5/28/2015 4:00:00 AM,72.9774856567383,77.7506713867188,20636.1,124.417043499364
5/28/2015 5:00:00 AM,72.2724838256836,79.2854156494141,23723.9,132.089644435939
5/28/2015 6:00:00 AM,71.8755645751953,79.8553009033203,23505.07,136.127349774593
5/28/2015 7:00:00 AM,72.3605651855469,80.2120056152344,23495.27,130.505378964922
5/28/2015 8:00:00 AM,73.2093048095703,79.0708999633789,23431.94,153.322123312332
5/28/2015 9:00:00 AM,75.0993041992188,74.0100555419922,24807.35,147.78940071676
5/28/2015 10:00:00 AM,77.707160949707,67.7177352905273,25806.4,151.850199215619
5/28/2015 11:00:00 AM,82.0783386230469,50.0152549743652,25693.09,143.673571326293
5/28/2015 12:00:00 PM,83.5407333374023,47.5238609313965,25776.8,136.432078728955
5/28/2015 1:00:00 PM,85.8732299804688,44.7339019775391,25466.29,135.763645249121
5/28/2015 2:00:00 PM,89.8811492919922,40.5837821960449,26398.91,149.518003252105
5/28/2015 3:00:00 PM,88.3775100708008,40.276294708252,26057.38,137.157688689339
5/28/2015 4:00:00 PM,90.7122421264648,34.8549995422363,26331.45,116.95840693382
5/28/2015 5:00:00 PM,91.7051391601563,32.2646751403809,25668.02,117.164001187746
5/28/2015 6:00:00 PM,88.2159118652344,40.2590942382813,26394.49,122.260837778978
5/28/2015 7:00:00 PM,90.6952209472656,40.5722198486328,25990.99,120.568927473091
5/28/2015 8:00:00 PM,82.2859573364258,54.0248031616211,25857.72,120.378418842813
5/28/2015 9:00:00 PM,81.0059585571289,55.8480033874512,25191.69,123.787971541817
5/28/2015 10:00:00 PM,79.5876846313477,57.1277465820313,24671.99,130.06000605188
5/28/2015 11:00:00 PM,78.0526885986328,60.8578681945801,23639.44,125.896861187772
5/29/2015 12:00:00 AM,76.9568862915039,61.9688873291016,23887.9,122.94899189244
5/29/2015 1:00:00 AM,76.2318878173828,65.2210083007813,23578.6,122.418781185869
5/29/2015 2:00:00 AM,75.5340042114258,68.2268142700195,23718,127.726294189587
5/29/2015 3:00:00 AM,74.859001159668,71.2690658569336,23728.23,127.402144712333
5/29/2015 4:00:00 AM,74.1650238037109,77.4213409423828,23957.96,123.266419039242
5/29/2015 5:00:00 AM,73.4550170898438,80.2873382568359,25917.96,129.403680488494
5/29/2015 6:00:00 AM,73.0107116699219,67.3255615234375,22874.58,139.017468028373
5/29/2015 7:00:00 AM,72.7907104492188,61.7802085876465,20347.9,139.991750011669
5/29/2015 8:00:00 AM,73.3135604858398,59.310001373291,18963.27,163.941829066928
5/29/2015 9:00:00 AM,74.4635543823242,60.7125015258789,19827.27,156.592599159834
5/29/2015 10:00:00 AM,75.9578628540039,61.3990058898926,22857.2,155.490109754299
5/29/2015 11:00:00 AM,77.7428665161133,60.8218994140625,23947.27,158.64803584507
5/29/2015 12:00:00 PM,79.8043975830078,59.1800003051758,24778.86,143.622034711708
5/29/2015 1:00:00 PM,82.0994033813477,57.5138626098633,25443.12,145.851174581378
5/29/2015 2:00:00 PM,85.4890670776367,53.2714309692383,25879.55,144.987217287753
5/29/2015 3:00:00 PM,86.0568542480469,53.5519065856934,28216.9,140.975507290134
5/29/2015 4:00:00 PM,89.8307571411133,46.6924514770508,28498.59,120.47092341713
5/29/2015 5:00:00 PM,91.2890701293945,44.8248405456543,28711.72,119.299050890489
5/29/2015 6:00:00 PM,94.4735565185547,40.7680015563965,29400.21,121.332638483022
5/29/2015 7:00:00 PM,88.4411392211914,50.1800003051758,28840.54,119.426448223052
5/29/2015 8:00:00 PM,81.5964965820313,62.9393920898438,28952.65,120.93017400956
5/29/2015 9:00:00 PM,79.8382339477539,67.0309295654297,27528.11,120.886944305192
5/29/2015 10:00:00 PM,78.2814178466797,68.4104766845703,28410.9,123.374114550394
5/29/2015 11:00:00 PM,77.3664169311523,67.5236511230469,26088.95,121.683656678184
5/30/2015 12:00:00 AM,76.3797454833984,66.3333358764648,24528,119.818415245838
5/30/2015 1:00:00 AM,75.1647491455078,68.601188659668,21842.3,127.244587498828
5/30/2015 2:00:00 AM,74.0512771606445,71.6100006103516,23012.3,128.855472610392
5/30/2015 3:00:00 AM,73.2612762451172,74.7311096191406,23350.59,130.219934734735
5/30/2015 4:00:00 AM,72.5106964111328,76.6847991943359,22982.72,127.270862047352
5/30/2015 5:00:00 AM,71.8856964111328,79.1556701660156,23932.46,131.808579197433
5/30/2015 6:00:00 AM,71.6070861816406,81.0884628295898,23962.71,129.514122460266
5/30/2015 7:00:00 AM,72.4320831298828,81.4881591796875,24032.3,130.193723198905
5/30/2015 8:00:00 AM,73.6524429321289,78.848030090332,24233.95,129.539013078469
5/30/2015 9:00:00 AM,76.132438659668,74.6392822265625,25243.43,124.854928236832
5/30/2015 10:00:00 AM,78.7316818237305,66.6534729003906,27093.84,127.564937870808
5/30/2015 11:00:00 AM,81.7108154296875,56.8850517272949,26798.68,129.928806494103
5/30/2015 12:00:00 PM,84.7379150390625,48.0533332824707,24327.3,125.277231521474
5/30/2015 1:00:00 PM,87.4464416503906,40.6111106872559,26559.78,127.27603654125
5/30/2015 2:00:00 PM,90.0603332519531,37.2394523620605,26523.36,126.486134876282
5/30/2015 3:00:00 PM,91.201171875,39.2399978637695,27568.05,123.711806713293
5/30/2015 4:00:00 PM,91.8112487792969,39.5,26624.41,122.53677195847
5/30/2015 5:00:00 PM,97.8312072753906,32.7614517211914,27011.57,122.287514476489
5/30/2015 6:00:00 PM,98.6053314208984,31.029411315918,26560.9,124.245701503608
5/30/2015 7:00:00 PM,91.4465026855469,39.366268157959,27911.5,125.293512145984
5/30/2015 8:00:00 PM,85.1619873046875,50.2720947265625,27710.46,117.125067578636
5/30/2015 9:00:00 PM,82.5319900512695,57.0176467895508,29592.16,121.62291953121
5/30/2015 10:00:00 PM,80.0671310424805,64.3010787963867,24319.75,121.308574606342
5/30/2015 11:00:00 PM,78.3271331787109,68.1463317871094,29587.75,126.495988273552
5/31/2015 12:00:00 AM,76.7216644287109,70.0439987182617,23903.9,125.200742696547
5/31/2015 1:00:00 AM,75.706657409668,71.7374114990234,24615.1,125.525585105898
5/31/2015 2:00:00 AM,74.7148513793945,73.5419464111328,24295.4,126.094617932334
5/31/2015 3:00:00 AM,73.8248519897461,75.241943359375,23817.6,127.733055108291
5/31/2015 4:00:00 AM,73.0304183959961,76.2577056884766,22961.52,125.144043516221
5/31/2015 5:00:00 AM,72.6554183959961,77.021110534668,23522.98,127.457584751885
5/31/2015 6:00:00 AM,72.4752502441406,75.9304351806641,24029.88,133.869510363088
5/31/2015 7:00:00 AM,73.1502456665039,74.6260833740234,23935.33,130.895082279939
5/31/2015 8:00:00 AM,74.1416168212891,73.103889465332,23869.49,130.283661256661
5/31/2015 9:00:00 AM,76.5216217041016,68.5767211914063,25207.52,128.362136596306
5/31/2015 10:00:00 AM,79.0735702514648,63.7601623535156,26066.76,123.829734405153
5/31/2015 11:00:00 AM,82.3802337646484,55.984001159668,25759.3,125.668578395944
5/31/2015 12:00:00 PM,86.0799560546875,51.5999984741211,30036.42,118.905221796886
5/31/2015 1:00:00 PM,87.6959075927734,47.2340431213379,30022.77,120.63740308772
5/31/2015 2:00:00 PM,90.4006042480469,43.6166648864746,30294.8,119.50492550353
5/31/2015 3:00:00 PM,91.8648300170898,39.4170227050781,28985.61,121.67703162627
5/31/2015 4:00:00 PM,89.1494827270508,43.4556465148926,28693.4,122.11428628407
5/31/2015 5:00:00 PM,88.1768035888672,47.0200004577637,28513.1,120.964621758549
5/31/2015 6:00:00 PM,89.1304779052734,49.1206893920898,29011.49,118.073166174354
5/31/2015 7:00:00 PM,86.7552719116211,54.2617034912109,29588.09,118.816764820722
5/31/2015 8:00:00 PM,84.6530532836914,54.2133331298828,28648.28,124.410889505589
5/31/2015 9:00:00 PM,82.5980529785156,57.5410499572754,28761.35,120.875100716764
5/31/2015 10:00:00 PM,80.9099578857422,59.4038429260254,28375.87,125.249968688962
5/31/2015 11:00:00 PM,79.398551940918,64.5930023193359,22788.81,122.991999808879
6/1/2015 12:00:00 AM,78.3385543823242,69.9000015258789,27732.2,121.40477514668
6/1/2015 1:00:00 AM,77.2466659545898,71.4078979492188,27362.9,123.910850622251
6/1/2015 2:00:00 AM,76.0466690063477,71.7674102783203,26617.8,124.36993783127
6/1/2015 3:00:00 AM,74.9241104125977,77.1186447143555,26471.08,128.384162920628
6/1/2015 4:00:00 AM,74.0641098022461,76.627571105957,25988.17,127.048662188567
6/1/2015 5:00:00 AM,73.2690277099609,76.5022506713867,24712.52,130.075717784787
6/1/2015 6:00:00 AM,72.6940307617188,79.1431121826172,25058.49,136.706644961062
6/1/2015 7:00:00 AM,72.5153579711914,79.0224990844727,25798.16,145.360065367818
6/1/2015 8:00:00 AM,73.6803588867188,77.7159957885742,26220.82,149.945903369117
6/1/2015 9:00:00 AM,75.2684936523438,74.9976043701172,27014.38,148.083277239438
6/1/2015 10:00:00 AM,78.2911529541016,67.4466171264648,28665.3,152.245463017935
6/1/2015 11:00:00 AM,81.480598449707,57.9314880371094,28044.04,159.274325341002
6/1/2015 12:00:00 PM,83.8636322021484,52.2000007629395,28141.96,141.850294431626
6/1/2015 1:00:00 PM,86.4580917358398,47.6860885620117,28986.88,142.610634391907
6/1/2015 2:00:00 PM,86.6155776977539,45.205883026123,27530.1,149.523729011359
6/1/2015 3:00:00 PM,87.2133178710938,43.984001159668,27764.05,141.240186061487
6/1/2015 4:00:00 PM,75.5527191162109,78.8159637451172,27695.57,123.896223188456
6/1/2015 5:00:00 PM,80.0413665771484,69.0376052856445,27943.5,124.632200944814
6/1/2015 6:00:00 PM,78.7698669433594,71.8753967285156,27702.43,125.772683296863
6/1/2015 7:00:00 PM,73.8760070800781,83.8745422363281,28620.08,126.230972935122
6/1/2015 8:00:00 PM,70.8819808959961,80.078727722168,23410.15,132.035453930753
6/1/2015 9:00:00 PM,70.692497253418,83.569206237793,22451.96,132.429431939758
6/1/2015 10:00:00 PM,72.192497253418,80.8161544799805,23603.28,135.083579244223
6/1/2015 11:00:00 PM,72.7622222900391,81.9251861572266,23649.76,129.701901165112
6/2/2015 12:00:00 AM,72.3572235107422,83.6817932128906,23104,133.415724255187
6/2/2015 1:00:00 AM,71.9693222045898,83.2827682495117,22998.01,131.736921464704
6/2/2015 2:00:00 AM,71.5993194580078,86.1999969482422,23349.2,132.216783352983
6/2/2015 3:00:00 AM,71.0461959838867,92.018627557982,23382.13,131.39984230826
6/2/2015 4:00:00 AM,70.3011932373047,84.7548217773438,22731.7,135.603033509342
6/2/2015 5:00:00 AM,69.7881469726563,84.4673919677734,21349.12,147.306102343196
6/2/2015 6:00:00 AM,69.5181503295898,82.3613357543945,21042.25,142.768530915372
6/2/2015 7:00:00 AM,68.8208541870117,79.6904983520508,20245.04,149.58899021717
6/2/2015 8:00:00 AM,67.6758575439453,78.634521484375,15514.5,168.179587881633
6/2/2015 9:00:00 AM,66.718864440918,77.2406768798828,16106.23,171.720613921575
6/2/2015 10:00:00 AM,65.9588623046875,76.8595962524414,14112.61,176.245289110132
6/2/2015 11:00:00 AM,65.7360305786133,74.0737457275391,14679.59,175.459141056028
6/2/2015 12:00:00 PM,66.0760345458984,70.2350616455078,14757.5,164.896539928556
6/2/2015 1:00:00 PM,64.8030166625977,72.0999984741211,13916.01,163.360200926344
6/2/2015 2:00:00 PM,65.0805130004883,71.8324203491211,12886.73,178.34300307329
6/2/2015 3:00:00 PM,61.4789606793224,72.9147338867188,12615.89,168.580036019973
6/2/2015 4:00:00 PM,61.3998998006185,70.8718490600586,13006.9,142.376682310135
6/2/2015 5:00:00 PM,64.6039733886719,72.1358108520508,10255,144.578914546445
6/2/2015 6:00:00 PM,64.0489730834961,71.0373306274414,11508.12,143.412234773778
6/2/2015 7:00:00 PM,63.756908416748,73.076286315918,12722.18,149.177632676874
6/2/2015 8:00:00 PM,63.5219078063965,72.5877838134766,11776.93,149.001807325117
6/2/2015 9:00:00 PM,62.8390998840332,73.5999984741211,11170.57,157.516882828041
6/2/2015 10:00:00 PM,62.0590972900391,74.5420761108398,10603.74,150.411659987093
6/2/2015 11:00:00 PM,61.9775161743164,75.7759780883789,10048.3,151.801291073173
6/3/2015 12:00:00 AM,62.0475158691406,73.7168731689453,9798.93,149.699645423963
6/3/2015 1:00:00 AM,61.5177001953125,78.1780776977539,9704.76,156.548005443528
6/3/2015 2:00:00 AM,60.8577003479004,79.2782440185547,10120.2,154.12659007348
6/3/2015 3:00:00 AM,60.6455078125,79.7355346679688,9606.35,155.523457215625
6/3/2015 4:00:00 AM,60.5305061340332,79.7639694213867,9704.229,159.753768880453
6/3/2015 5:00:00 AM,60.4237251281738,79.6593322753906,9672.29,160.285230527956
6/3/2015 6:00:00 AM,60.3187255859375,79.2098922729492,9707.691,165.475365434176
6/3/2015 7:00:00 AM,59.6990089416504,76.9419021606445,9650.95,166.851442487356
6/3/2015 8:00:00 AM,59.0492401123047,77.090202331543,9416.462,179.814883770091
6/3/2015 9:00:00 AM,59.4572372436523,75.1466674804688,9369.106,188.779225675706
6/3/2015 10:00:00 AM,57.9255104064941,81.7275619506836,9584.747,185.109907485273
6/3/2015 11:00:00 AM,57.862174987793,84.0299987792969,10463.67,181.701405561077
6/3/2015 12:00:00 PM,57.9971733093262,83.9759674072266,10787.79,175.743527267917
6/3/2015 1:00:00 PM,58.3900985717773,83.7259674072266,10503.13,183.583082459091
6/3/2015 2:00:00 PM,58.8100967407227,83.4067306518555,10653.63,183.105813373567
6/3/2015 3:00:00 PM,59.4925498962402,79.9156494140625,10848.85,167.345513799314
6/3/2015 4:00:00 PM,60.2025489807129,78.7708969116211,11128.38,150.350776936824
6/3/2015 5:00:00 PM,60.604850769043,77.7578048706055,11621.64,147.796273416984
6/3/2015 6:00:00 PM,60.9748497009277,77.3760986328125,11755.08,149.4864732851
6/3/2015 7:00:00 PM,60.8425750732422,77.7086639404297,11668.23,152.42178144083
6/3/2015 8:00:00 PM,60.6575736999512,79.9086685180664,12271.69,153.395245548334
6/3/2015 9:00:00 PM,60.5359230041504,81.5470809936523,11722.79,151.995999322756
6/3/2015 10:00:00 PM,60.4209251403809,82.5120010375977,11997.84,149.971157543433
6/3/2015 11:00:00 PM,59.871524810791,83.6052017211914,11827.95,149.973652840393
6/4/2015 12:00:00 AM,59.2765274047852,84.9252014160156,11600.32,148.323831080491
6/4/2015 1:00:00 AM,58.7494010925293,78.5987091064453,10079.9,148.373906935289
6/4/2015 2:00:00 AM,58.2294006347656,76.3521118164063,9756.85,152.852987595151
6/4/2015 3:00:00 AM,57.4288520812988,81.1570358276367,8982.922,153.835757056477
6/4/2015 4:00:00 AM,56.5988502502441,85.2523727416992,9040.326,157.305828809067
6/4/2015 5:00:00 AM,56.2304000854492,87.764892578125,9503.25,167.632157181045
6/4/2015 6:00:00 AM,55.910400390625,89.5076675415039,9547.584,159.833559497167
6/4/2015 7:00:00 AM,56.7939987182617,89.6576614379883,9419.419,167.573116043378
6/4/2015 8:00:00 AM,56.8680683574728,89.9246978759766,8837.107,184.169423198657
6/4/2015 9:00:00 AM,56.5608749389648,90.2377395629883,9565.28,182.227440091622
6/4/2015 10:00:00 AM,57.2358741760254,89.9995880126953,9480.526,185.071998596191
6/4/2015 11:00:00 AM,58.1688003540039,89.146369934082,10017.7,185.071998596191
6/4/2015 12:00:00 PM,59.1287994384766,87.7490463256836,13692.28,185.071998596191
6/4/2015 1:00:00 PM,60.5367774963379,85.5546951293945,12918.1,185.071998596191
6/4/2015 2:00:00 PM,61.9917755126953,80.0582122802734,12282.68,185.071998596191
6/4/2015 3:00:00 PM,62.5236740112305,78.209716796875,12854.8,185.071998596191
6/4/2015 4:00:00 PM,62.9586753845215,77.0139999389648,12781.15,151.282848809331
6/4/2015 5:00:00 PM,62.4207992553711,76.5263671875,13071.11,141.96653831004
6/4/2015 6:00:00 PM,61.7807998657227,82.82568359375,12657.24,146.883765018156
6/4/2015 7:00:00 PM,61.2629737854004,86.7890014648438,14060.33,151.949656777588
6/4/2015 8:00:00 PM,60.7579727172852,89.3889999389648,13689.98,146.20060825939
6/4/2015 9:00:00 PM,60.298225402832,90.4972534179688,13539.54,153.409685291528
6/4/2015 10:00:00 PM,59.8432235717773,91.1472549438477,12635.7,153.612427799711
6/4/2015 11:00:00 PM,59.0352745056152,89.6230868861815,11625.09,152.934124194118
6/5/2015 12:00:00 AM,58.1902770996094,91.0249646936529,10768.4,153.079307889231
6/5/2015 1:00:00 AM,57.9425773620605,91.4677505493164,10140.3,150.871532832779
6/5/2015 2:00:00 AM,57.7575759887695,91.8177490234375,10340.4,156.483249600489
6/5/2015 3:00:00 AM,57.1608009338379,92.2060012817383,10352.13,155.989185273169
6/5/2015 4:00:00 AM,56.5207977294922,92.6059951782227,10462.8,157.860672268199
6/5/2015 5:00:00 AM,56.2608985900879,92.5294955220174,9916.101,166.971579376127
6/5/2015 6:00:00 AM,56.040901184082,92.8325342292055,9974.677,167.96712265509
6/5/2015 7:00:00 AM,56.6308746337891,92.4786987304688,10064.82,176.373386591676
6/5/2015 8:00:00 AM,57.3058738708496,91.9904251098633,8367.931,193.042078147692
6/5/2015 9:00:00 AM,58.6686744689941,90.8761444091797,12753.79,173.972763569059
6/5/2015 10:00:00 AM,60.1036758422852,87.8867568969727,11986.8,176.156787949397
6/5/2015 11:00:00 AM,61.6715469360352,81.7291412353516,15914.44,168.436316502548
6/5/2015 12:00:00 PM,63.307445526123,79.8753890991211,12061.7,162.773369531092
6/5/2015 1:00:00 PM,65.643913269043,78.6782073974609,12151.06,159.925417876733
6/5/2015 2:00:00 PM,66.9150543212891,74.0294342041016,17283.2,166.358218655884
6/5/2015 3:00:00 PM,68.3877639770508,75.98046875,16638.54,147.875287447039
6/5/2015 4:00:00 PM,69.9424743652344,69.6526107788086,17654.33,140.392505724164
6/5/2015 5:00:00 PM,71.5714263916016,69.0659637451172,17782.41,135.416829804344
6/5/2015 6:00:00 PM,72.3105621337891,65.6120147705078,18007.41,130.518568434759
6/5/2015 7:00:00 PM,73.1036071777344,66.5010757446289,18448.27,127.877409610393
6/5/2015 8:00:00 PM,70.1478118896484,73.7772369384766,19056.89,23.8614474213843
6/5/2015 9:00:00 PM,67.9400634765625,79.6849212646484,14234.74,0
6/5/2015 10:00:00 PM,66.5600662231445,82.3882675170898,17522.76,0
6/5/2015 11:00:00 PM,65.7056884765625,83.7855987548828,16140.32,0
6/6/2015 12:00:00 AM,64.9456939697266,86.8410034179688,14304.4,0
6/6/2015 1:00:00 AM,64.3001403808594,88.390998840332,12918.5,0
6/6/2015 2:00:00 AM,63.6751403808594,89.7760009765625,13627.2,0
6/6/2015 3:00:00 AM,63.2069778442383,90.5759963989258,12720.44,0
6/6/2015 4:00:00 AM,62.7669792175293,91.3209991455078,12876.92,0
6/6/2015 5:00:00 AM,62.5431632995605,91.8710021972656,12757.26,0
6/6/2015 6:00:00 AM,62.3581619262695,92.2670059204102,13493.54,0
6/6/2015 7:00:00 AM,63.3473358154297,92.1170043945313,13111.08,0
6/6/2015 8:00:00 AM,64.5473327636719,91.5312118530273,13732,181.019612796402
6/6/2015 9:00:00 AM,68.5492401123047,87.8528518676758,18307.02,240.704015872858
6/6/2015 10:00:00 AM,73.0542373657227,67.6476974487305,18526.3,162.559312970278
6/6/2015 11:00:00 AM,75.4143600463867,61.777530670166,18603.35,162.168650917672
6/6/2015 12:00:00 PM,77.3893661499023,56.9111480712891,23917.21,169.400036468873
6/6/2015 1:00:00 PM,79.7043228149414,51.9709663391113,21570.79,156.292976564829
6/6/2015 2:00:00 PM,82.71923828125,46.6543998718262,22200.88,150.8749099888
6/6/2015 3:00:00 PM,83.7217330932617,45.0315971374512,22248.01,151.413882911375
6/6/2015 4:00:00 PM,82.3134841918945,44.3768424987793,22113.75,156.161233662144
6/6/2015 5:00:00 PM,83.2859039306641,42.1362075805664,21903.2,154.282368602508
6/6/2015 6:00:00 PM,89.3589172363281,34,20836.33,152.409903330857
6/6/2015 7:00:00 PM,83.8344650268555,41.1281356811523,21116.97,154.175002692271
6/6/2015 8:00:00 PM,79.192756652832,44.7579765319824,18328.35,156.094768651997
6/6/2015 9:00:00 PM,76.5122756958008,50.6160011291504,17717.59,154.222523882666
6/6/2015 10:00:00 PM,74.7572784423828,52.1451454162598,17763.58,155.761496991982
6/6/2015 11:00:00 PM,73.4212265014648,52.9258346557617,16674.48,154.067905995726
6/7/2015 12:00:00 AM,72.4762268066406,54.2438201904297,13454.2,155.686451959797
6/7/2015 1:00:00 AM,71.1639938354492,61.3006973266602,13951.28,155.455487416391
6/7/2015 2:00:00 AM,69.5089950561523,76.7031326293945,18953,151.627898821271
6/7/2015 3:00:00 AM,68.5509567260742,76.7713165283203,18156.11,156.477967051681
6/7/2015 4:00:00 AM,68.2175445556641,76.6242370605469,17268.94,155.834593246919
6/7/2015 5:00:00 AM,67.7691192626953,76.9522705078125,16577.94,159.737090646968
6/7/2015 6:00:00 AM,68.2530136108398,72.5898971557617,16284.89,161.265248208959
6/7/2015 7:00:00 AM,67.8790664672852,72.2437438964844,15728.92,161.339165171106
6/7/2015 8:00:00 AM,70.2440643310547,65.1421356201172,15995.45,161.719072168173
6/7/2015 9:00:00 AM,72.1882934570313,60.6745109558105,15730.73,154.466612550945
6/7/2015 10:00:00 AM,73.3529968261719,54.9578666687012,16270.1,160.164926390202
6/7/2015 11:00:00 AM,75.6059646606445,48.5051231384277,14549.66,119.259076535989
6/7/2015 12:00:00 PM,76.6496734619141,48.2400016784668,16901.81,177.74297644705
6/7/2015 1:00:00 PM,76.9256439208984,47.6643486022949,17224.98,129.491071467489
6/7/2015 2:00:00 PM,78.9278793334961,46.3492736816406,17919,120.162206461537
6/7/2015 3:00:00 PM,79.620002746582,40.2717666625977,18324.11,144.486485482385
6/7/2015 4:00:00 PM,81.3468704223633,46.9947395324707,18127.12,146.528786032244
6/7/2015 5:00:00 PM,79.73486328125,51.6025314331055,19108.3,140.251277565201
6/7/2015 6:00:00 PM,77.8373641967773,54.8761520385742,17969.55,139.861606552296
6/7/2015 7:00:00 PM,80.2787017822266,50.6903038024902,18842.51,141.105950854366
6/7/2015 8:00:00 PM,76.3637008666992,56.9706649780273,18566,139.668735848605
6/7/2015 9:00:00 PM,73.4260101318359,60.4690284729004,19200.44,141.09532037418
6/7/2015 10:00:00 PM,71.7210083007813,62.5498275756836,17478.95,138.400079151869
6/7/2015 11:00:00 PM,70.3211441040039,63.834056854248,16518.5,140.845120935527
6/8/2015 12:00:00 AM,69.3061447143555,60.2209014892578,14391.33,143.329094867418
6/8/2015 1:00:00 AM,68.1275177001953,61.5649681091309,13139.8,143.004444910045
6/8/2015 2:00:00 AM,66.7425231933594,59.9143981933594,12994.2,143.860345277556
6/8/2015 3:00:00 AM,65.6869812011719,59.2360000610352,12825.39,146.272003173828
6/8/2015 4:00:00 AM,65.0469818115234,59.9417724609375,12201.04,147.810304490325
