x, sin(x)
2.303,0.87185151572
2.304,0.871517074782
2.305,0.871182262328
2.306,0.870847078691
2.307,0.870511524207
2.308,0.870175599211
2.309,0.86983930404
2.31,0.86950263903
2.311,0.869165604517
2.312,0.868828200838
2.313,0.868490428332
2.314,0.868152287334
2.315,0.867813778185
2.316,0.867474901222
2.317,0.867135656784
2.318,0.86679604521
2.319,0.866456066841
2.32,0.866115722015
2.321,0.865775011074
2.322,0.865433934357
2.323,0.865092492207
2.324,0.864750684965
2.325,0.864408512971
2.326,0.864065976569
2.327,0.863723076102
2.328,0.863379811911
2.329,0.86303618434
2.33,0.862692193733
2.331,0.862347840434
2.332,0.862003124788
2.333,0.861658047138
2.334,0.86131260783
2.335,0.86096680721
2.336,0.860620645622
2.337,0.860274123415
2.338,0.859927240933
2.339,0.859579998524
2.34,0.859232396535
2.341,0.858884435313
2.342,0.858536115207
2.343,0.858187436565
2.344,0.857838399736
2.345,0.857489005068
2.346,0.857139252912
2.347,0.856789143616
2.348,0.856438677531
2.349,0.856087855007
2.35,0.855736676395
2.351,0.855385142047
2.352,0.855033252314
2.353,0.854681007548
2.354,0.8543284081
2.355,0.853975454324
2.356,0.853622146573
2.357,0.8532684852
2.358,0.852914470558
2.359,0.852560103001
2.36,0.852205382885
2.361,0.851850310563
2.362,0.851494886391
2.363,0.851139110725
2.364,0.850782983919
2.365,0.85042650633
2.366,0.850069678314
2.367,0.849712500229
2.368,0.849354972432
2.369,0.848997095279
2.37,0.84863886913
2.371,0.848280294342
2.372,0.847921371273
2.373,0.847562100283
2.374,0.847202481731
2.375,0.846842515977
2.376,0.84648220338
2.377,0.846121544301
2.378,0.8457605391
2.379,0.845399188139
2.38,0.845037491778
2.381,0.844675450381
2.382,0.844313064308
2.383,0.843950333921
2.384,0.843587259585
2.385,0.843223841661
2.386,0.842860080513
2.387,0.842495976506
2.388,0.842131530002
2.389,0.841766741367
2.39,0.841401610965
2.391,0.841036139162
2.392,0.840670326322
2.393,0.840304172813
2.394,0.839937678999
2.395,0.839570845247
2.396,0.839203671925
2.397,0.838836159399
2.398,0.838468308037
2.399,0.838100118206
2.4,0.837731590276
2.401,0.837362724613
2.402,0.836993521589
2.403,0.83662398157
2.404,0.836254104928
2.405,0.835883892032
2.406,0.835513343252
2.407,0.835142458958
2.408,0.834771239522
2.409,0.834399685315
2.41,0.834027796708
2.411,0.833655574074
2.412,0.833283017784
2.413,0.83291012821
2.414,0.832536905727
2.415,0.832163350707
2.416,0.831789463524
2.417,0.831415244551
2.418,0.831040694163
2.419,0.830665812734
2.42,0.83029060064
2.421,0.829915058255
2.422,0.829539185954
2.423,0.829162984115
2.424,0.828786453113
2.425,0.828409593324
2.426,0.828032405126
2.427,0.827654888895
2.428,0.82727704501
2.429,0.826898873847
2.43,0.826520375786
2.431,0.826141551204
2.432,0.825762400481
2.433,0.825382923996
2.434,0.825003122127
2.435,0.824622995256
2.436,0.824242543761
2.437,0.823861768024
2.438,0.823480668425
2.439,0.823099245346
2.44,0.822717499167
2.441,0.822335430271
2.442,0.82195303904
2.443,0.821570325855
2.444,0.8211872911
2.445,0.820803935158
2.446,0.820420258412
2.447,0.820036261246
2.448,0.819651944043
2.449,0.819267307189
2.45,0.818882351067
2.451,0.818497076063
2.452,0.818111482562
2.453,0.81772557095
2.454,0.817339341612
2.455,0.816952794934
2.456,0.816565931304
2.457,0.816178751108
2.458,0.815791254733
2.459,0.815403442567
2.46,0.815015314998
2.461,0.814626872413
2.462,0.814238115202
2.463,0.813849043752
2.464,0.813459658453
2.465,0.813069959695
2.466,0.812679947867
2.467,0.812289623359
2.468,0.811898986561
2.469,0.811508037864
2.47,0.81111677766
2.471,0.810725206338
2.472,0.810333324292
2.473,0.809941131912
2.474,0.809548629591
2.475,0.809155817721
2.476,0.808762696695
2.477,0.808369266907
2.478,0.80797552875
2.479,0.807581482617
2.48,0.807187128903
2.481,0.806792468001
2.482,0.806397500308
2.483,0.806002226216
2.484,0.805606646123
2.485,0.805210760423
2.486,0.804814569512
2.487,0.804418073786
2.488,0.804021273643
2.489,0.803624169478
2.49,0.803226761689
2.491,0.802829050674
2.492,0.802431036829
2.493,0.802032720553
2.494,0.801634102245
2.495,0.801235182303
2.496,0.800835961125
2.497,0.800436439111
2.498,0.800036616661
2.499,0.799636494175
2.5,0.799236072052
2.501,0.798835350693
2.502,0.798434330499
2.503,0.79803301187
2.504,0.797631395208
2.505,0.797229480915
2.506,0.796827269393
2.507,0.796424761043
2.508,0.796021956269
2.509,0.795618855472
2.51,0.795215459057
2.511,0.794811767426
2.512,0.794407780984
2.513,0.794003500134
2.514,0.79359892528
2.515,0.793194056828
2.516,0.792788895181
2.517,0.792383440746
2.518,0.791977693927
2.519,0.79157165513
2.52,0.791165324762
2.521,0.790758703229
2.522,0.790351790936
2.523,0.789944588293
2.524,0.789537095704
2.525,0.789129313579
2.526,0.788721242324
2.527,0.788312882348
2.528,0.787904234059
2.529,0.787495297866
2.53,0.787086074177
2.531,0.786676563403
2.532,0.786266765952
2.533,0.785856682234
2.534,0.78544631266
2.535,0.785035657639
2.536,0.784624717583
2.537,0.784213492902
2.538,0.783801984007
2.539,0.783390191311
2.54,0.782978115224
2.541,0.78256575616
2.542,0.782153114529
2.543,0.781740190746
2.544,0.781326985222
2.545,0.780913498371
2.546,0.780499730607
2.547,0.780085682344
2.548,0.779671353994
2.549,0.779256745973
2.55,0.778841858696
2.551,0.778426692576
2.552,0.77801124803
2.553,0.777595525473
2.554,0.77717952532
2.555,0.776763247988
2.556,0.776346693893
2.557,0.77592986345
2.558,0.775512757078
2.559,0.775095375194
2.56,0.774677718214
2.561,0.774259786556
2.562,0.773841580638
2.563,0.773423100879
2.564,0.773004347697
2.565,0.77258532151
2.566,0.772166022739
2.567,0.771746451801
2.568,0.771326609117
2.569,0.770906495106
2.57,0.770486110188
2.571,0.770065454785
2.572,0.769644529316
2.573,0.769223334203
2.574,0.768801869866
2.575,0.768380136728
2.576,0.767958135209
2.577,0.767535865733
2.578,0.76711332872
2.579,0.766690524594
2.58,0.766267453778
2.581,0.765844116694
2.582,0.765420513766
2.583,0.764996645418
2.584,0.764572512073
2.585,0.764148114155
2.586,0.76372345209
2.587,0.763298526301
2.588,0.762873337213
2.589,0.762447885252
2.59,0.762022170844
2.591,0.761596194413
2.592,0.761169956386
2.593,0.760743457189
2.594,0.760316697248
2.595,0.759889676991
2.596,0.759462396845
2.597,0.759034857236
2.598,0.758607058592
2.599,0.758179001341
2.6,0.757750685911
2.601,0.75732211273
2.602,0.756893282227
2.603,0.756464194831
2.604,0.756034850971
2.605,0.755605251076
2.606,0.755175395576
2.607,0.754745284901
2.608,0.75431491948
2.609,0.753884299744
2.61,0.753453426124
2.611,0.753022299051
2.612,0.752590918955
2.613,0.752159286268
2.614,0.751727401422
2.615,0.751295264849
2.616,0.750862876981
2.617,0.750430238249
2.618,0.749997349088
2.619,0.749564209929
2.62,0.749130821206
2.621,0.748697183352
2.622,0.748263296801
2.623,0.747829161987
2.624,0.747394779343
2.625,0.746960149305
2.626,0.746525272307
2.627,0.746090148783
2.628,0.745654779169
2.629,0.745219163901
2.63,0.744783303413
2.631,0.744347198142
2.632,0.743910848524
2.633,0.743474254995
2.634,0.743037417992
2.635,0.742600337952
2.636,0.742163015311
2.637,0.741725450507
2.638,0.741287643978
2.639,0.740849596161
2.64,0.740411307494
2.641,0.739972778417
2.642,0.739534009366
2.643,0.739095000781
2.644,0.738655753102
2.645,0.738216266767
2.646,0.737776542215
2.647,0.737336579887
2.648,0.736896380223
2.649,0.736455943662
2.65,0.736015270645
2.651,0.735574361613
2.652,0.735133217006
2.653,0.734691837267
2.654,0.734250222835
2.655,0.733808374154
2.656,0.733366291664
2.657,0.732923975807
2.658,0.732481427027
2.659,0.732038645765
2.66,0.731595632465
2.661,0.731152387569
2.662,0.730708911521
2.663,0.730265204764
2.664,0.729821267742
2.665,0.729377100898
2.666,0.728932704677
2.667,0.728488079524
2.668,0.728043225883
2.669,0.727598144198
2.67,0.727152834915
2.671,0.72670729848
2.672,0.726261535337
2.673,0.725815545932
2.674,0.725369330713
2.675,0.724922890123
2.676,0.724476224611
2.677,0.724029334623
2.678,0.723582220605
2.679,0.723134883006
2.68,0.722687322271
2.681,0.722239538849
2.682,0.721791533187
2.683,0.721343305735
2.684,0.720894856938
2.685,0.720446187247
2.686,0.71999729711
2.687,0.719548186975
2.688,0.719098857293
2.689,0.718649308511
2.69,0.71819954108
2.691,0.71774955545
2.692,0.71729935207
2.693,0.71684893139
2.694,0.716398293862
2.695,0.715947439936
2.696,0.715496370062
2.697,0.715045084692
2.698,0.714593584276
2.699,0.714141869268
2.7,0.713689940117
2.701,0.713237797276
2.702,0.712785441198
2.703,0.712332872334
2.704,0.711880091137
2.705,0.711427098061
2.706,0.710973893557
2.707,0.710520478079
2.708,0.710066852081
2.709,0.709613016016
2.71,0.709158970338
2.711,0.708704715501
2.712,0.708250251959
2.713,0.707795580167
2.714,0.70734070058
2.715,0.706885613652
2.716,0.706430319838
2.717,0.705974819594
2.718,0.705519113375
2.719,0.705063201637
2.72,0.704607084836
2.721,0.704150763428
2.722,0.703694237869
2.723,0.703237508616
2.724,0.702780576125
2.725,0.702323440854
2.726,0.701866103259
2.727,0.701408563798
2.728,0.700950822929
2.729,0.700492881109
2.73,0.700034738796
2.731,0.699576396449
2.732,0.699117854525
2.733,0.698659113483
2.734,0.698200173782
2.735,0.697741035881
2.736,0.697281700238
2.737,0.696822167315
2.738,0.696362437569
2.739,0.69590251146
2.74,0.695442389449
2.741,0.694982071996
2.742,0.694521559561
2.743,0.694060852604
2.744,0.693599951586
2.745,0.693138856968
2.746,0.692677569212
2.747,0.692216088778
2.748,0.691754416128
2.749,0.691292551723
2.75,0.690830496026
2.751,0.690368249499
2.752,0.689905812603
2.753,0.689443185801
2.754,0.688980369557
2.755,0.688517364331
2.756,0.688054170589
2.757,0.687590788792
2.758,0.687127219405
2.759,0.686663462891
2.76,0.686199519713
2.761,0.685735390335
2.762,0.685271075222
2.763,0.684806574838
2.764,0.684341889648
2.765,0.683877020115
2.766,0.683411966706
2.767,0.682946729885
2.768,0.682481310116
2.769,0.682015707867
2.77,0.681549923602
2.771,0.681083957787
2.772,0.680617810888
2.773,0.680151483372
2.774,0.679684975703
2.775,0.67921828835
2.776,0.678751421779
2.777,0.678284376456
2.778,0.677817152849
2.779,0.677349751425
2.78,0.676882172651
2.781,0.676414416994
2.782,0.675946484924
2.783,0.675478376907
2.784,0.675010093411
2.785,0.674541634906
2.786,0.674073001859
2.787,0.673604194739
2.788,0.673135214014
2.789,0.672666060155
2.79,0.672196733629
2.791,0.671727234907
2.792,0.671257564457
2.793,0.67078772275
2.794,0.670317710256
2.795,0.669847527443
2.796,0.669377174783
2.797,0.668906652746
2.798,0.668435961802
2.799,0.667965102423
2.8,0.667494075078
2.801,0.667022880239
2.802,0.666551518377
2.803,0.666079989964
2.804,0.665608295471
2.805,0.66513643537
2.806,0.664664410132
2.807,0.664192220229
2.808,0.663719866135
2.809,0.66324734832
2.81,0.662774667259
2.811,0.662301823422
2.812,0.661828817284
2.813,0.661355649317
2.814,0.660882319995
2.815,0.66040882979
2.816,0.659935179176
2.817,0.659461368627
2.818,0.658987398617
2.819,0.658513269619
2.82,0.658038982109
2.821,0.657564536559
2.822,0.657089933444
2.823,0.65661517324
2.824,0.656140256421
2.825,0.655665183461
2.826,0.655189954836
2.827,0.654714571021
2.828,0.654239032492
2.829,0.653763339723
2.83,0.653287493192
2.831,0.652811493373
2.832,0.652335340742
2.833,0.651859035776
2.834,0.651382578951
2.835,0.650905970743
2.836,0.65042921163
2.837,0.649952302087
2.838,0.649475242592
2.839,0.648998033622
2.84,0.648520675653
2.841,0.648043169164
2.842,0.647565514632
2.843,0.647087712535
2.844,0.646609763349
2.845,0.646131667554
2.846,0.645653425628
2.847,0.645175038048
2.848,0.644696505292
2.849,0.644217827841
2.85,0.643739006171
2.851,0.643260040763
2.852,0.642780932094
2.853,0.642301680645
2.854,0.641822286894
2.855,0.64134275132
2.856,0.640863074404
2.857,0.640383256625
2.858,0.639903298463
2.859,0.639423200397
2.86,0.638942962908
2.861,0.638462586476
2.862,0.637982071582
2.863,0.637501418706
2.864,0.637020628328
2.865,0.636539700929
2.866,0.636058636991
2.867,0.635577436994
2.868,0.63509610142
2.869,0.63461463075
2.87,0.634133025465
2.871,0.633651286047
2.872,0.633169412978
2.873,0.632687406739
2.874,0.632205267813
2.875,0.631722996682
2.876,0.631240593827
2.877,0.630758059733
2.878,0.63027539488
2.879,0.629792599751
2.88,0.629309674831
2.881,0.6288266206
2.882,0.628343437543
2.883,0.627860126142
2.884,0.627376686882
2.885,0.626893120244
2.886,0.626409426714
2.887,0.625925606774
2.888,0.625441660908
2.889,0.624957589601
2.89,0.624473393337
2.891,0.623989072598
2.892,0.623504627871
2.893,0.62302005964
2.894,0.622535368388
2.895,0.622050554601
2.896,0.621565618763
2.897,0.621080561359
2.898,0.620595382876
2.899,0.620110083796
2.9,0.619624664607
2.901,0.619139125793
2.902,0.61865346784
2.903,0.618167691233
2.904,0.617681796459
2.905,0.617195784003
2.906,0.616709654351
2.907,0.61622340799
2.908,0.615737045405
2.909,0.615250567083
2.91,0.614763973511
2.911,0.614277265174
2.912,0.613790442561
2.913,0.613303506156
2.914,0.612816456449
2.915,0.612329293925
2.916,0.611842019072
2.917,0.611354632376
2.918,0.610867134326
2.919,0.610379525409
2.92,0.609891806113
2.921,0.609403976924
2.922,0.608916038332
2.923,0.608427990823
2.924,0.607939834887
2.925,0.607451571011
2.926,0.606963199683
2.927,0.606474721392
2.928,0.605986136626
2.929,0.605497445875
2.93,0.605008649625
2.931,0.604519748368
2.932,0.60403074259
2.933,0.603541632782
2.934,0.603052419432
2.935,0.602563103029
2.936,0.602073684064
2.937,0.601584163025
2.938,0.601094540401
2.939,0.600604816684
2.94,0.600114992361
2.941,0.599625067923
2.942,0.599135043861
2.943,0.598644920663
2.944,0.59815469882
2.945,0.597664378823
2.946,0.597173961161
2.947,0.596683446326
2.948,0.596192834806
2.949,0.595702127095
2.95,0.595211323681
2.951,0.594720425055
2.952,0.594229431709
2.953,0.593738344134
2.954,0.593247162821
2.955,0.59275588826
2.956,0.592264520943
2.957,0.591773061362
2.958,0.591281510008
2.959,0.590789867373
2.96,0.590298133947
2.961,0.589806310223
2.962,0.589314396694
2.963,0.588822393849
2.964,0.588330302183
2.965,0.587838122186
2.966,0.58734585435
2.967,0.58685349917
2.968,0.586361057135
2.969,0.58586852874
2.97,0.585375914476
2.971,0.584883214836
2.972,0.584390430313
2.973,0.583897561399
2.974,0.583404608588
2.975,0.582911572372
2.976,0.582418453245
2.977,0.581925251699
2.978,0.581431968228
2.979,0.580938603325
2.98,0.580445157484
2.981,0.579951631197
2.982,0.579458024959
2.983,0.578964339262
2.984,0.578470574602
2.985,0.577976731471
2.986,0.577482810363
2.987,0.576988811772
2.988,0.576494736192
2.989,0.576000584118
2.99,0.575506356043
2.991,0.575012052462
2.992,0.574517673869
2.993,0.574023220758
2.994,0.573528693624
2.995,0.573034092961
2.996,0.572539419264
2.997,0.572044673028
2.998,0.571549854747
2.999,0.571054964916
3.0,0.57056000403
3.001,0.570064972584
3.002,0.569569871073
3.003,0.569074699993
3.004,0.568579459837
3.005,0.568084151103
3.006,0.567588774284
3.007,0.567093329876
3.008,0.566597818375
3.009,0.566102240276
3.01,0.565606596075
3.011,0.565110886267
3.012,0.564615111349
3.013,0.564119271815
3.014,0.563623368162
3.015,0.563127400886
3.016,0.562631370482
3.017,0.562135277447
3.018,0.561639122277
3.019,0.561142905468
3.02,0.560646627515
3.021,0.560150288916
3.022,0.559653890167
3.023,0.559157431764
3.024,0.558660914203
3.025,0.558164337982
3.026,0.557667703596
3.027,0.557171011543
3.028,0.556674262318
3.029,0.55617745642
3.03,0.555680594343
3.031,0.555183676587
3.032,0.554686703646
3.033,0.554189676019
3.034,0.553692594202
3.035,0.553195458693
3.036,0.552698269988
3.037,0.552201028585
3.038,0.55170373498
3.039,0.551206389673
3.04,0.550708993158
3.041,0.550211545935
3.042,0.5497140485
3.043,0.549216501351
3.044,0.548718904986
3.045,0.548221259902
3.046,0.547723566596
3.047,0.547225825567
3.048,0.546728037312
3.049,0.546230202329
3.05,0.545732321116
3.051,0.545234394171
3.052,0.544736421991
3.053,0.544238405075
3.054,0.54374034392
3.055,0.543242239025
3.056,0.542744090888
3.057,0.542245900006
3.058,0.541747666879
3.059,0.541249392004
3.06,0.54075107588
3.061,0.540252719005
3.062,0.539754321877
3.063,0.539255884994
3.064,0.538757408856
3.065,0.53825889396
3.066,0.537760340806
3.067,0.537261749891
3.068,0.536763121714
3.069,0.536264456775
3.07,0.53576575557
3.071,0.5352670186
3.072,0.534768246363
3.073,0.534269439358
3.074,0.533770598084
3.075,0.533271723038
3.076,0.532772814721
3.077,0.532273873632
3.078,0.531774900268
3.079,0.531275895129
3.08,0.530776858715
3.081,0.530277791524
3.082,0.529778694055
3.083,0.529279566807
3.084,0.528780410279
3.085,0.528281224972
3.086,0.527782011383
3.087,0.527282770012
3.088,0.526783501358
3.089,0.526284205921
3.09,0.525784884199
3.091,0.525285536693
3.092,0.524786163901
3.093,0.524286766323
3.094,0.523787344458
3.095,0.523287898806
3.096,0.522788429866
3.097,0.522288938138
3.098,0.52178942412
3.099,0.521289888313
3.1,0.520790331217
3.101,0.52029075333
3.102,0.519791155152
3.103,0.519291537183
3.104,0.518791899922
3.105,0.51829224387
3.106,0.517792569525
3.107,0.517292877388
3.108,0.516793167958
3.109,0.516293441735
3.11,0.515793699218
3.111,0.515293940908
3.112,0.514794167304
3.113,0.514294378905
3.114,0.513794576212
3.115,0.513294759725
3.116,0.512794929943
3.117,0.512295087365
3.118,0.511795232493
3.119,0.511295365826
3.12,0.510795487863
3.121,0.510295599105
3.122,0.509795700051
3.123,0.509295791201
3.124,0.508795873056
3.125,0.508295946115
3.126,0.507796010877
3.127,0.507296067844
3.128,0.506796117515
3.129,0.50629616039
3.13,0.505796196968
3.131,0.50529622775
3.132,0.504796253236
3.133,0.504296273926
3.134,0.50379629032
3.135,0.503296302917
3.136,0.502796312218
3.137,0.502296318722
3.138,0.501796322931
3.139,0.501296325343
3.14,0.500796326458
3.141,0.500296326778
3.142,0.499796326801
3.143,0.499296327027
3.144,0.498796327958
3.145,0.498296330092
3.146,0.497796333929
3.147,0.497296339971
3.148,0.496796348715
3.149,0.496296360664
3.15,0.495796376316
3.151,0.495296396172
3.152,0.494796420732
3.153,0.494296450495
3.154,0.493796485962
3.155,0.493296527632
3.156,0.492796576005
3.157,0.492296631582
3.158,0.491796694863
3.159,0.491296766347
3.16,0.490796846533
3.161,0.490296935924
3.162,0.489797035017
3.163,0.489297144313
3.164,0.488797264312
3.165,0.488297395514
3.166,0.487797538418
3.167,0.487297693525
3.168,0.486797861334
3.169,0.486298042345
3.17,0.485798237058
3.171,0.485298445973
3.172,0.48479866959
3.173,0.484298908407
3.174,0.483799162926
3.175,0.483299433646
3.176,0.482799721066
3.177,0.482300025687
3.178,0.481800348008
3.179,0.481300688528
3.18,0.480801047747
3.181,0.480301426166
3.182,0.479801824283
3.183,0.479302242598
3.184,0.478802681611
3.185,0.478303141821
3.186,0.477803623729
3.187,0.477304127832
3.188,0.476804654632
3.189,0.476305204626
3.19,0.475805778316
3.191,0.4753063762
3.192,0.474806998777
3.193,0.474307646547
3.194,0.47380832001
3.195,0.473309019664
3.196,0.47280974601
3.197,0.472310499545
3.198,0.471811280771
3.199,0.471312090184
3.2,0.470812928286
3.201,0.470313795575
3.202,0.46981469255
3.203,0.46931561971
3.204,0.468816577555
3.205,0.468317566583
3.206,0.467818587294
3.207,0.467319640186
3.208,0.466820725758
3.209,0.46632184451
3.21,0.465822996939
3.211,0.465324183546
3.212,0.464825404829
3.213,0.464326661286
3.214,0.463827953416
3.215,0.463329281719
3.216,0.462830646692
3.217,0.462332048835
3.218,0.461833488645
3.219,0.461334966622
3.22,0.460836483265
3.221,0.46033803907
3.222,0.459839634538
3.223,0.459341270166
3.224,0.458842946452
3.225,0.458344663896
3.226,0.457846422995
3.227,0.457348224248
3.228,0.456850068152
3.229,0.456351955206
3.23,0.455853885909
3.231,0.455355860757
3.232,0.45485788025
3.233,0.454359944884
3.234,0.453862055159
3.235,0.453364211572
3.236,0.45286641462
3.237,0.452368664802
3.238,0.451870962616
3.239,0.451373308558
3.24,0.450875703127
3.241,0.450378146821
3.242,0.449880640136
3.243,0.449383183571
3.244,0.448885777622
3.245,0.448388422788
3.246,0.447891119565
3.247,0.447393868451
3.248,0.446896669943
3.249,0.446399524539
3.25,0.445902432735
3.251,0.445405395029
3.252,0.444908411917
3.253,0.444411483896
3.254,0.443914611465
3.255,0.443417795118
3.256,0.442921035354
3.257,0.442424332669
3.258,0.44192768756
3.259,0.441431100522
3.26,0.440934572054
3.261,0.440438102651
3.262,0.43994169281
3.263,0.439445343028
3.264,0.438949053799
3.265,0.438452825622
3.266,0.437956658992
3.267,0.437460554406
3.268,0.436964512359
3.269,0.436468533347
3.27,0.435972617867
3.271,0.435476766414
3.272,0.434980979484
3.273,0.434485257574
3.274,0.433989601178
3.275,0.433494010792
3.276,0.432998486913
3.277,0.432503030035
3.278,0.432007640654
3.279,0.431512319265
3.28,0.431017066364
3.281,0.430521882446
3.282,0.430026768006
3.283,0.42953172354
3.284,0.429036749541
3.285,0.428541846506
3.286,0.428047014929
3.287,0.427552255305
3.288,0.427057568129
3.289,0.426562953895
3.29,0.426068413098
3.291,0.425573946233
3.292,0.425079553793
3.293,0.424585236275
3.294,0.42409099417
3.295,0.423596827975
3.296,0.423102738184
3.297,0.422608725289
3.298,0.422114789786
3.299,0.421620932167
3.3,0.421127152928
3.301,0.420633452562
3.302,0.420139831562
3.303,0.419646290423
3.304,0.419152829637
3.305,0.418659449698
3.306,0.4181661511
3.307,0.417672934336
3.308,0.417179799899
3.309,0.416686748282
3.31,0.416193779978
3.311,0.41570089548
3.312,0.415208095282
3.313,0.414715379875
3.314,0.414222749753
3.315,0.413730205409
3.316,0.413237747334
3.317,0.412745376021
3.318,0.412253091963
3.319,0.411760895652
3.32,0.41126878758
3.321,0.410776768239
3.322,0.410284838121
3.323,0.409792997719
3.324,0.409301247523
3.325,0.408809588026
3.326,0.40831801972
3.327,0.407826543096
3.328,0.407335158645
3.329,0.406843866859
3.33,0.406352668229
3.331,0.405861563246
3.332,0.405370552402
3.333,0.404879636187
3.334,0.404388815092
3.335,0.403898089609
3.336,0.403407460228
3.337,0.402916927439
3.338,0.402426491733
3.339,0.401936153601
3.34,0.401445913533
3.341,0.400955772018
3.342,0.400465729548
3.343,0.399975786612
3.344,0.399485943701
3.345,0.398996201303
3.346,0.398506559909
3.347,0.398017020009
3.348,0.397527582092
3.349,0.397038246647
3.35,0.396549014163
3.351,0.396059885131
3.352,0.395570860039
3.353,0.395081939376
3.354,0.394593123631
3.355,0.394104413293
3.356,0.39361580885
3.357,0.393127310792
3.358,0.392638919606
3.359,0.392150635782
3.36,0.391662459806
3.361,0.391174392169
3.362,0.390686433356
3.363,0.390198583858
3.364,0.389710844161
3.365,0.389223214753
3.366,0.388735696122
3.367,0.388248288755
3.368,0.387760993139
3.369,0.387273809763
3.37,0.386786739113
3.371,0.386299781676
3.372,0.38581293794
3.373,0.38532620839
3.374,0.384839593514
3.375,0.384353093799
3.376,0.383866709731
3.377,0.383380441795
3.378,0.38289429048
3.379,0.38240825627
3.38,0.381922339652
3.381,0.381436541111
3.382,0.380950861134
3.383,0.380465300206
3.384,0.379979858813
3.385,0.379494537439
3.386,0.379009336572
3.387,0.378524256695
3.388,0.378039298293
3.389,0.377554461853
3.39,0.377069747858
3.391,0.376585156793
3.392,0.376100689143
3.393,0.375616345392
3.394,0.375132126025
3.395,0.374648031526
3.396,0.374164062379
3.397,0.373680219067
3.398,0.373196502076
3.399,0.372712911888
3.4,0.372229448987
3.401,0.371746113856
3.402,0.37126290698
3.403,0.37077982884
3.404,0.370296879921
3.405,0.369814060704
3.406,0.369331371674
3.407,0.368848813313
3.408,0.368366386102
3.409,0.367884090525
3.41,0.367401927064
3.411,0.366919896201
3.412,0.366437998418
3.413,0.365956234197
3.414,0.36547460402
3.415,0.364993108369
3.416,0.364511747724
3.417,0.364030522567
3.418,0.36354943338
3.419,0.363068480644
3.42,0.362587664838
3.421,0.362106986446
3.422,0.361626445946
3.423,0.36114604382
3.424,0.360665780547
3.425,0.360185656609
3.426,0.359705672486
3.427,0.359225828656
3.428,0.358746125601
3.429,0.3582665638
3.43,0.357787143732
3.431,0.357307865877
3.432,0.356828730714
3.433,0.356349738722
3.434,0.35587089038
3.435,0.355392186168
3.436,0.354913626564
3.437,0.354435212045
3.438,0.353956943092
3.439,0.353478820181
3.44,0.353000843792
3.441,0.352523014402
3.442,0.352045332489
3.443,0.351567798531
3.444,0.351090413004
3.445,0.350613176388
3.446,0.350136089158
3.447,0.349659151792
3.448,0.349182364767
3.449,0.348705728559
3.45,0.348229243646
3.451,0.347752910503
3.452,0.347276729608
3.453,0.346800701436
3.454,0.346324826463
3.455,0.345849105165
3.456,0.345373538018
3.457,0.344898125498
3.458,0.344422868079
3.459,0.343947766238
3.46,0.343472820449
3.461,0.342998031186
3.462,0.342523398926
3.463,0.342048924143
3.464,0.34157460731
3.465,0.341100448903
3.466,0.340626449396
3.467,0.340152609262
3.468,0.339678928975
3.469,0.33920540901
3.47,0.338732049839
3.471,0.338258851936
3.472,0.337785815774
3.473,0.337312941826
3.474,0.336840230565
3.475,0.336367682464
3.476,0.335895297996
3.477,0.335423077632
3.478,0.334951021845
3.479,0.334479131107
3.48,0.33400740589
3.481,0.333535846665
3.482,0.333064453905
3.483,0.33259322808
3.484,0.332122169661
3.485,0.331651279121
3.486,0.331180556929
3.487,0.330710003557
3.488,0.330239619475
3.489,0.329769405153
3.49,0.329299361062
3.491,0.328829487671
3.492,0.328359785451
3.493,0.327890254871
3.494,0.3274208964
3.495,0.326951710509
3.496,0.326482697666
3.497,0.326013858341
3.498,0.325545193001
3.499,0.325076702117
3.5,0.324608386155
3.501,0.324140245585
3.502,0.323672280875
3.503,0.323204492493
3.504,0.322736880906
3.505,0.322269446582
3.506,0.321802189989
3.507,0.321335111594
3.508,0.320868211863
3.509,0.320401491264
3.51,0.319934950264
3.511,0.319468589329
3.512,0.319002408925
3.513,0.318536409519
3.514,0.318070591576
3.515,0.317604955563
3.516,0.317139501944
3.517,0.316674231186
3.518,0.316209143754
3.519,0.315744240113
3.52,0.315279520728
3.521,0.314814986063
3.522,0.314350636583
3.523,0.313886472752
3.524,0.313422495035
3.525,0.312958703895
3.526,0.312495099797
3.527,0.312031683203
3.528,0.311568454578
3.529,0.311105414385
3.53,0.310642563086
3.531,0.310179901144
3.532,0.309717429022
3.533,0.309255147183
3.534,0.308793056089
3.535,0.308331156202
3.536,0.307869447983
3.537,0.307407931895
3.538,0.3069466084
3.539,0.306485477957
3.54,0.306024541029
3.541,0.305563798077
3.542,0.30510324956
3.543,0.304642895941
3.544,0.304182737678
3.545,0.303722775233
3.546,0.303263009065
3.547,0.302803439634
3.548,0.302344067399
3.549,0.301884892821
3.55,0.301425916357
3.551,0.300967138468
3.552,0.300508559611
3.553,0.300050180246
3.554,0.29959200083
3.555,0.299134021823
3.556,0.298676243681
3.557,0.298218666864
3.558,0.297761291827
3.559,0.29730411903
3.56,0.296847148928
3.561,0.296390381979
3.562,0.295933818639
3.563,0.295477459366
3.564,0.295021304615
3.565,0.294565354843
3.566,0.294109610506
3.567,0.293654072059
3.568,0.293198739958
3.569,0.292743614658
3.57,0.292288696614
3.571,0.291833986282
3.572,0.291379484116
3.573,0.29092519057
3.574,0.290471106099
